npv_eur,irr
-1139562017.6483908,0.02833142615122252
-1825644386.1353664,
3404156585.867405,0.2184259874125926
-646261271.2403901,0.033564335084240435
871727848.3179948,0.10167826267091443
-943746687.9896462,
-2368605138.0086164,
-1075398743.3136752,0.021748672037258394
-423697672.25341094,0.05482653897703704
-136609278.2286503,0.06055670713830589
-988552468.5446258,0.10011
-2164570156.7434177,
-227103551.8318792,0.05805905883688856
-1587519479.343586,0.10011
-1074921256.3369105,0.039643735801996725
927548663.7390276,0.1077095203362799
-1361515811.520936,0.016600471215191488
813276711.6667739,0.1211816120969626
2478404241.2606297,0.18148875784839502
698962008.9289697,0.0921645158934724
-1517219669.9305305,0.10011
-1555044279.9928594,0.10011000000000006
-2059303364.4491587,
-2005997690.1370916,
-2783779915.6567345,
-1243867630.2560234,
-1569381599.8636422,
-1375574188.8085513,
2036112609.6235223,0.17699644640934858
-861630425.8673294,0.02982830563542273
2969690441.47849,0.21276971356075836
1587487895.3589225,0.1118716369219679
-1623703206.032715,0.10011
561837862.2377733,0.09662596170464019
1248853797.7781305,0.1163103604715373
1133496692.306973,0.11680859186005642
1680771832.228878,0.14877375699958148
1121119494.8234591,0.1115248946355171
-322343795.13960445,0.053333814753402556
2995153618.3498325,0.1828795867641971
-2456485517.5966287,
-2581866826.3049183,
-1569347354.0261621,
-402527738.2968564,0.05317577373943107
-182617874.35081768,0.0626858591572454
2044733882.779541,0.1343353818319097
-1989474320.421911,
361848375.64422786,0.08251228844014796
-859601448.5216894,0.0357915502888952
1254062163.7322161,0.1229566887700696
1074665951.5632899,0.13873905006482673
613278301.5071665,0.0973342989635662
-1140719049.855845,0.10011000000000048
-2250300876.667469,
2247588684.7974987,0.17566258223016215
-2450976246.79776,
-356806420.52466637,0.05902978807747746
2238964672.2606373,0.153668226015024
-1782820419.8472798,
-300712432.6757197,0.055364313176000886
-767611257.6111529,0.02802374078143576
-1602809273.3493571,0.10011000022062291
2707175094.0631638,0.15968221012517897
146493610.40749496,0.08374920081482033
